modulo;arquivo_origem;data_extracao;id_compra;id_compra_item;numero_item;tipo_material_servico;codigo_item_catalogo;descricao_simples;descricao_detalhada;quantidade;unidade_medida;valor_estimado_item;valor_homologado_item;valor_unitario_resultado;valor_total_resultado;menor_lance;valor_negociado;situacao_item;tem_resultado;fornecedor_vencedor_cnpj;fornecedor_vencedor_nome;beneficio;criterio_julgamento;decreto7174;sustentavel;data_encerramento;data_adjudicacao;data_homologacao;data_resultado;data_inclusao_pncp;data_atualizacao_pncp;data_alteracao
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900110;00110;Material;;PARAFUSO COM PORCA, MATERIAL AÇO INOXIDÁVEL TIPO CABEÇA SEXTAVADA DIÂMETRO 3/8 POL COMPRIMENTO 2 POL CARACTERÍSTICAS ADICIONAIS ROSCA TOTAL E ARRUELA;PARAFUSO COM PORCA, MATERIAL AÇO INOXIDÁVEL, TIPO CABEÇA SEXTAVADA, DIÂMETRO 38 POL, COMPRIMENTO 2 POL, CARACTERÍSTICAS ADICIONAIS ROSCA TOTAL E ARRUELA;2100;Unidade;0,00;0,80;;;0,80;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900109;00109;Material;;CONEXÃO ELETROCALHA, MATERIAL AÇO GALVANIZADO TIPO BOX RETO BITOLA 1 POL;CONEXÃO ELETROCALHA, MATERIAL AÇO GALVANIZADO, TIPO BOX RETO, BITOLA 1 POL;620;Unidade;0,00;3,08;;;3,08;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900108;00108;Material;;CONEXÃO ELETROCALHA, MATERIAL AÇO GALVANIZADO TIPO BOX RETO BITOLA 1 POL;CONEXÃO ELETROCALHA, MATERIAL AÇO GALVANIZADO, TIPO BOX RETO, BITOLA 1 POL;620;Unidade;0,00;3,99;;;3,99;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900107;00107;Material;;CONEXÃO ELETROCALHA, MATERIAL AÇO GALVANIZADO TIPO BOX RETO BITOLA 1 POL;CONEXÃO ELETROCALHA, MATERIAL AÇO GALVANIZADO, TIPO BOX RETO, BITOLA 1 POL;620;Unidade;0,00;4,64;;;4,64;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900106;00106;Material;;SUPORTE ELETROCALHA, TIPO VERTICAL LARGURA 21 CM ALTURA 11 CM MATERIAL AÇO TRATAMENTO SUPERFICIAL PRÉ-ZINCADO A FOGO NORMAS TÉCNICAS NBR 11888-2 E NBR 7013;SUPORTE ELETROCALHA, TIPO VERTICAL, LARGURA 21 CM, ALTURA 11 CM, MATERIAL AÇO,TRATAMENTO SUPERFICIAL PRÉ-ZINCADO A FOGO, NORMAS TÉCNICAS NBR 11888-2 E NBR 7013;600;Unidade;0,00;1,50;;;1,50;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900105;00105;Material;;CONEXÃO ELETRODUTO, TIPO UNIDUTO CÔNICO BITOLA 3/4 POL CARACTERÍSTICAS ADICIONAIS VERSÁTIL;CONEXÃO ELETRODUTO, TIPO UNIDUTO CÔNICO, BITOLA 3/4 POL, CARACTERÍSTICAS ADICIONAIS VERSÁTIL;1630;Unidade;0,00;;;;2,00;;Cancelado no julgamento;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900104;00104;Material;;ELETRODUTO, MATERIAL AÇO CARBONO TIPO RÍGIDO BITOLA 3/4 POL COR CINZA TRATAMENTO SUPERFICIAL GALVANIZADO TIPO FIXAÇÃO ROSCADO CARACTERÍSTICAS ADICIONAIS LEVE, ISENTO DE REBARBAS INTERNAS, UMA LUVA E COM NORMAS TÉCNICAS NBR 13057/93, NBR 5624/93, NBR 8133 COMPRIMENTO 3 M ESPESSURA PAREDE 0,90 MM;ELETRODUTO, MATERIAL AÇO CARBONO, TIPO RÍGIDO, BITOLA 3/4 POL, COR CINZA, TRATAMENTO SUPERFICIAL GALVANIZADO, TIPO FIXAÇÃO ROSCADO, CARACTERÍSTICAS ADICIONAIS LEVE, ISENTO DE REBARBAS INTERNAS, UMA LUVA E COM, NORMAS TÉCNICAS NBR 13057/93, NBR 5624/93, NBR 8133, COMPRIMENTO 3 M, ESPESSURA PAREDE 0,90 MM;1710;Barra;0,00;10,99;;;10,99;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900103;00103;Material;;TOMADA, CORRENTE NOMINAL 20 A TENSÃO NOMINAL 250 V CARACTERÍSTICAS ADICIONAIS P/ CONDULETE, 1 POL, COM FURO REDONDO MATERIAL PVC;TOMADA, CORRENTE NOMINAL 20 A, TENSÃO NOMINAL 250 V, CARACTERÍSTICAS ADICIONAIS P/ CONDULETE, 1 POL, COM FURO REDONDO, MATERIAL PVC;620;Unidade;0,00;5,97;;;5,97;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900102;00102;Material;;TINTA ACRÍLICA, COMPONENTES LÁTEX ACRÍLICO (MONOCOMPONENTE) ASPECTO FÍSICO LÍQUIDO VISCOSO COR BRANCA PRAZO VALIDADE 36 MÊS RENDIMENTO 30 A 40 M2/GL APLICAÇÃO SUPERFÍCIES POROSAS REBOCO/GESSO/CONCRETO/MADEIRA TIPO ACABAMENTO FOSCO CARACTERÍSTICAS ADICIONAIS CONTÉM FUNGICIDA, ALGICIDA, E BACTERICIDA ATÓXICO;TINTA ACRÍLICA, COMPONENTES LÁTEX ACRÍLICO (MONOCOMPONENTE), ASPECTO FÍSICO LÍQUIDO VISCOSO, COR BRANCA, PRAZO VALIDADE 36 MÊS, RENDIMENTO 30 A 40 M2/GL, APLICAÇÃO SUPERFÍCIES POROSAS REBOCO/GESSO/CONCRETO/MADEIRA, TIPO ACABAMENTO FOSCO, CARACTERÍSTICAS ADICIONAIS CONTÉM FUNGICIDA, ALGICIDA, E BACTERICIDA ATÓXICO;415;Lata;0,00;98,99;;;98,99;;Homologado;;;;Nao possui tratamento diferenciado para ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900101;00101;Material;;TINTA PINTURA PREDIAL, COMPOSIÇÃO BÁSICA ÁGUA, PIGMENTOS ATIVOS E INERTES, COALECENTES, MI- ASPECTO FÍSICO LÍQUIDO VISCOSO TIPO ACABAMENTO FOSCO AVELUDADO COR AREIA SUPERFÍCIE APLICAÇÃO LISA, REBOCO, GESSO, CONCRETO E MADEIRA APLICAÇÃO INTERNA E EXTERNA RENDIMENTO DE 30 A 40 M2/ GL TIPO LÁTEX;TINTA PINTURA PREDIAL, COMPOSIÇÃO BÁSICA ÁGUA, PIGMENTOS ATIVOS E INERTES, COALECENTES, MI-, ASPECTO FÍSICO LÍQUIDO VISCOSO, TIPO ACABAMENTO FOSCO AVELUDADO, COR AREIA, SUPERFÍCIE APLICAÇÃO LISA, REBOCO, GESSO, CONCRETO E MADEIRA, APLICAÇÃO INTERNA E EXTERNA, RENDIMENTO DE 30 A 40 M2/ GL, TIPO LÁTEX;325;Lata;0,00;97,09;;;97,09;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900100;00100;Material;;TINTA ARTÍSTICA, COMPOSIÇÃO BASE RESINA ALQUÍDICA TIPO SECAGEM RÁPIDA COR PRETA APLICAÇÃO METAL APRESENTAÇÃO SPRAY CARACTERÍSTICAS ADICIONAIS ACETONA, PIGMENTOS ORGÂNICO, INORGÂNICO, ADITIVOS;TINTA ARTÍSTICA, COMPOSIÇÃO BASE RESINA ALQUÍDICA, TIPO SECAGEM RÁPIDA, COR PRETA, APLICAÇÃO METAL, APRESENTAÇÃO SPRAY, CARACTERÍSTICAS ADICIONAIS ACETONA, PIGMENTOS ORGÂNICO, INORGÂNICO, ADITIVOS;770;Frasco;7161,00;9,30;;;9,30;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900099;00099;Material;;TINTA DEMARCAÇÃO SINALIZAÇÃO, BASE ESMALTE SINTÉTICO TIPO BRILHANTE COR BRANCA CARACTERÍSTICAS ADICIONAIS RESISTENTE À ABRASÃO E INTEMPÉRIES MÉTODO APLICAÇÃO ROLO, PINCEL E PISTOLA APLICAÇÃO PINTURA DE ASFALTO E SINALIZAÇÃO DE RODOVIAS;TINTA DEMARCAÇÃO SINALIZAÇÃO, BASE ESMALTE SINTÉTICO, TIPO BRILHANTE, COR BRANCA, CARACTERÍSTICAS ADICIONAIS RESISTENTE À ABRASÃO E INTEMPÉRIES, MÉTODO APLICAÇÃO ROLO, PINCEL E PISTOLA, APLICAÇÃO PINTURA DE ASFALTO E SINALIZAÇÃO DE RODOVIAS;161;Galão;0,00;57,60;;;57,60;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900098;00098;Material;;TINTA DEMARCAÇÃO SINALIZAÇÃO, BASE ESMALTE SINTÉTICO TIPO BRILHANTE COR BRANCA CARACTERÍSTICAS ADICIONAIS RESISTENTE À ABRASÃO E INTEMPÉRIES MÉTODO APLICAÇÃO ROLO, PINCEL E PISTOLA APLICAÇÃO PINTURA DE ASFALTO E SINALIZAÇÃO DE RODOVIAS;TINTA DEMARCAÇÃO SINALIZAÇÃO, BASE ESMALTE SINTÉTICO, TIPO BRILHANTE, COR BRANCA, CARACTERÍSTICAS ADICIONAIS RESISTENTE À ABRASÃO E INTEMPÉRIES, MÉTODO APLICAÇÃO ROLO, PINCEL E PISTOLA, APLICAÇÃO PINTURA DE ASFALTO E SINALIZAÇÃO DE RODOVIAS;128;Galão;0,00;59,70;;;59,70;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900097;00097;Material;;TINTA DEMARCAÇÃO SINALIZAÇÃO, BASE ESMALTE SINTÉTICO TIPO BRILHANTE COR AMARELA CARACTERÍSTICAS ADICIONAIS RESISTENTE À ABRASÃO E INTEMPÉRIES MÉTODO APLICAÇÃO ROLO, PINCEL E PISTOLA APLICAÇÃO PINTURA DE ASFALTO E SINALIZAÇÃO DE RODOVIAS;TINTA DEMARCAÇÃO SINALIZAÇÃO, BASE ESMALTE SINTÉTICO, TIPO BRILHANTE, COR AMARELA, CARACTERÍSTICAS ADICIONAIS RESISTENTE À ABRASÃO E INTEMPÉRIES, MÉTODOAPLICAÇÃO ROLO, PINCEL E PISTOLA, APLICAÇÃO PINTURA DE ASFALTO E SINALIZAÇÃO DE RODOVIAS;128;Lata;0,00;208,74;;;208,74;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900096;00096;Material;;CONECTOR ADAPTAÇÃO TERMINAL, USO CABO 4,0 MM2 E 6,0 MM2 TIPO TERMINAL GARFO;CONECTOR ADAPTAÇÃO TERMINAL, USO CABO 4,0 MM2 E 6,0 MM2, TIPO TERMINAL GARFO;90;Unidade;0,00;77,89;;;77,89;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900095;00095;Material;;CONECTOR ADAPTAÇÃO TERMINAL, USO CABO 4,0 MM2 E 6,0 MM2 TIPO TERMINAL AGULHA;CONECTOR ADAPTAÇÃO TERMINAL, USO CABO 4,0 MM2 E 6,0 MM2, TIPO TERMINAL AGULHA;90;Unidade;0,00;77,89;;;77,89;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900094;00094;Material;;CONECTOR ADAPTAÇÃO TERMINAL, USO CABO 1,5 MM2 E 2,5 MM2 TIPO TERMINAL OLHAL;CONECTOR ADAPTAÇÃO TERMINAL, USO CABO 1,5 MM2 E 2,5 MM2, TIPO TERMINAL OLHAL;90;Unidade;0,00;58,99;;;58,99;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900093;00093;Material;;CONECTOR ADAPTAÇÃO TERMINAL, TIPO CONEXÃO COMPRESSÃO A CABOS TIPO FIXAÇÃO POR COMPRESSÃO CARACTERÍSTICA CONDUTOR CABOS DE 120MM2;CONECTOR ADAPTAÇÃO TERMINAL, TIPO CONEXÃO COMPRESSÃO A CABOS, TIPO FIXAÇÃO PORCOMPRESSÃO, CARACTERÍSTICA CONDUTOR CABOS DE 120MM2;40;Unidade;0,00;74,96;;;74,96;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900092;00092;Material;;TAMPÃO CONDULETE, MATERIAL PVC COR CINZA BITOLA 3/4 POL APLICAÇÃO CONDULETE MÚLTIPLO;TAMPÃO CONDULETE, MATERIAL PVC, COR CINZA, BITOLA 3/4 POL, APLICAÇÃO CONDULETEMÚLTIPLO;1900;Unidade;0,00;0,18;;;0,18;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900091;00091;Material;;TAMPA CONDULETE, MATERIAL ALUMÍNIO COR CINZA BITOLA 3/4 POL CARACTERÍSTICAS ADICIONAIS PARA 2 TOMADAS UNIVERSAL;TAMPA CONDULETE, MATERIAL ALUMÍNIO, COR CINZA, BITOLA 3/4 POL, CARACTERÍSTICASADICIONAIS PARA 2 TOMADAS UNIVERSAL;782;Unidade;0,00;3,07;;;3,07;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900090;00090;Material;;TAMPA CONDULETE, MATERIAL ALUMÍNIO BITOLA 3/4 POL CARACTERÍSTICAS ADICIONAIS PARA INTERRUPTOR DE 1 SEÇÃO PARA CAIXA DE PASSAGEM APLICAÇÃO COMPLEMENTO P/ELETRODUTO;TAMPA CONDULETE, MATERIAL ALUMÍNIO, BITOLA 3/4 POL, CARACTERÍSTICAS ADICIONAISPARA INTERRUPTOR DE 1 SEÇÃO PARA CAIXA DE PASSAGE M, APLICAÇÃO COMPLEMENTO P/ ELETRODUTO;900;Unidade;0,00;2,29;;;2,29;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900089;00089;Material;;TAMPA CONDULETE, MATERIAL ALUMÍNIO BITOLA 3/4 POL APLICAÇÃO 02 TERMINAIS RJ45;TAMPA CONDULETE, MATERIAL ALUMÍNIO, BITOLA 3/4 POL, APLICAÇÃO 02 TERMINAIS RJ45;900;Unidade;0,00;1,72;;;1,72;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900088;00088;Material;;TAMPA CONDULETE, MATERIAL ALUMÍNIO BITOLA 3/4 POL CARACTERÍSTICAS ADICIONAIS PARA INTERRUPTOR DE 2 SEÇÕES PARA CAIXA DE PASSAGE APLICAÇÃO COMPLEMENTO P/ELETRODUTO;TAMPA CONDULETE, MATERIAL ALUMÍNIO, BITOLA 3/4 POL, CARACTERÍSTICAS ADICIONAISPARA INTERRUPTOR DE 2 SEÇÕES PARA CAIXA DE PASSAG E, APLICAÇÃO COMPLEMENTO P/ ELETRODUTO;970;Unidade;0,00;2,38;;;2,38;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900087;00087;Material;;TAMPA CONDULETE, CARACTERÍSTICAS ADICIONAIS PLACA VAZADA, PARA 1 TOMADA RJ-45, SISTEMA X TAMANHO 75 X 75 MM;TAMPA CONDULETE, CARACTERÍSTICAS ADICIONAIS PLACA VAZADA, PARA 1 TOMADA RJ- 45, SISTEMA X, TAMANHO 75 X 75 MM;950;Unidade;0,00;2,25;;;2,25;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900086;00086;Material;;TAMPA CONDULETE, BITOLA 3/4 POL CARACTERÍSTICAS ADICIONAIS P/ TOMADA, VERSATIL-X;TAMPA CONDULETE, BITOLA 3/4 POL, CARACTERÍSTICAS ADICIONAIS P/ TOMADA, VERSATIL-X;810;Unidade;0,00;1,83;;;1,83;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900085;00085;Material;;ESPELHO TOMADA, FORMATO 4 X 2 CARACTERÍSTICAS ADICIONAIS INTERRUPTOR CONJUGADO DE TOMADA P/ CONDULETE VERSÁ;ESPELHO TOMADA, FORMATO 4 X 2, CARACTERÍSTICAS ADICIONAIS INTERRUPTOR CONJUGADO DE TOMADA P/ CONDULETE VERS Á;910;Unidade;0,00;2,82;;;2,82;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900084;00084;Material;;SOQUETE LÂMPADA, MATERIAL PORCELANA APLICAÇÃO LÂMPADA INCANDESCENTE CARACTERÍSTICAS ADICIONAIS BOCAL, BASE E-27;SOQUETE LÂMPADA, MATERIAL PORCELANA, APLICAÇÃO LÂMPADA INCANDESCENTE, CARACTERÍSTICAS ADICIONAIS BOCAL, BASE E-27;760;Unidade;0,00;1,19;;;1,19;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900083;00083;Material;;HIDRÓXIDO DE SÓDIO, ASPECTO FÍSICO ESCAMAS ESBRANQUIÇADAS, ALTAMENTE HIGROSCÓPICO PESO MOLECULAR 40 G/MOL FÓRMULA QUÍMICA NAOH GRAU DE PUREZA PUREZA MÍNIMA DE 95% CARACTERÍSTICA ADICIONAL SODA CÁUSTICA COMERCIAL NÚMERO DE REFERÊNCIA QUÍMICA CAS 1310-73-2;HIDRÓXIDO DE SÓDIO, ASPECTO FÍSICO ESCAMAS ESBRANQUIÇADAS, ALTAMENTE HIGROSCÓPICO, PESO MOLECULAR 40 G/MOL, FÓRMULA QUÍMICA NAOH, GRAU DE PUREZA PUREZA MÍNIMA DE 95%, CARACTERÍSTICA ADICIONAL SODA CÁUSTICA COMERCIAL, NÚMERODE REFERÊNCIA QUÍMICA CAS 1310-73-2;490;Quilograma;0,00;;;;12,00;;Cancelado no julgamento;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900082;00082;Material;;SENSOR MOVIMENTO, DETECTOR FOTOELETRICO NOME;SENSOR MOVIMENTO, NOME DETECTOR FOTOELETRICO;430;Unidade;0,00;19,00;;;19,00;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900081;00081;Material;;ADESIVO SELANTE ELÁSTICO, COMPOSIÇÃO BÁSICA POLIURETANO DENSIDADE 1,15 G/CM3 APLICAÇÃO VEDAÇÃO CARACTERÍSTICAS ADICIONAIS AOS 23° COR CINZA APRESENTAÇÃO MILILITROS;ADESIVO SELANTE ELÁSTICO, COMPOSIÇÃO BÁSICA POLIURETANO, DENSIDADE 1,15 G/CM3,APLICAÇÃO VEDAÇÃO, CARACTERÍSTICAS ADICIONAIS AOS 23¨, COR CINZA, APRESENTAÇÃOMILILITROS;480;Cartucho;0,00;15,00;;;15,00;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900080;00080;Material;;ROLO PINTURA PREDIAL, MATERIAL ESPONJA SINTÉTICA ALTURA 7 CM MATERIAL TUBO PLÁSTICO APLICAÇÃO SUPERFÍCIE LISA, PAREDE E MADEIRA COMPRIMENTO 23 CM MATERIAL CABO PLÁSTICO RESISTENTE CARACTERÍSTICAS ADICIONAIS COM CABO, COM FURO PARA PROLONGADOR;ROLO PINTURA PREDIAL, MATERIAL ESPONJA SINTÉTICA, ALTURA 7 CM, MATERIAL TUBO PLÁSTICO, APLICAÇÃO SUPERFÍCIE LISA, PAREDE E MADEIRA, COMPRIMENTO 23 CM, MATERIAL CABO PLÁSTICO RESISTENTE, CARACTERÍSTICAS ADICIONAIS COM CABO, COM FURO PARA PROLONGADOR;340;Unidade;0,00;8,00;;;8,00;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900079;00079;Material;;REFIL, REFIL NOME;REFIL, NOME REFIL;485;Unidade;0,00;5,34;;;5,34;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900078;00078;Material;;REATOR LÂMPADA, REATOR DE LAMPADA NOME;REATOR LÂMPADA, NOME REATOR DE LAMPADA;93;Unidade;0,00;50,84;;;50,84;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900077;00077;Material;;REATOR LÂMPADA, REATOR DE LAMPADA NOME;REATOR LÂMPADA, NOME REATOR DE LAMPADA;490;Unidade;0,00;12,37;;;12,37;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900076;00076;Material;;QUADRO DISTRIBUIÇÃO, BARRAMENTO SEM BARRAMENTO COR BRANCA CARACTERÍSTICAS ADICIONAIS PARA DISJUNTORES DIN, DE SOBREPOR MATERIAL PVC QUANTIDADE DE DISJUNTORES 4;QUADRO DISTRIBUIÇÃO, BARRAMENTO SEM BARRAMENTO, COR BRANCA, CARACTERÍSTICAS ADICIONAIS PARA DISJUNTORES DIN, DE SOBREPOR, MATERIAL PVC, QUANTIDADE DE DISJUNTORES 4;302;Unidade;0,00;11,67;;;11,67;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
LEGADO;itens_15584805000012019_E4_p1.json;2026-03-24 07:51:12;15584805000012019;1558480500001201900075;00075;Material;;CAIXA ELETRODUTO, CAIXA DE ELETRODUTO NOME;CAIXA ELETRODUTO, NOME CAIXA DE ELETRODUTO;310;Unidade;0,00;28,90;;;28,90;;Homologado;;;;Beneficio Tipo I - Participacao Exclusiva de ME/EPP/COOPERATIVA;;Não;Não;20/05/2019;20/05/2019;20/05/2019;;;;08/04/2024
